Id,coord1,coord2,Serol,Year,Month,Day,Week,Site,Region,MetaRegion,MetaRegionB,Sex,Age,UK_Date,Date_continuous
5811,-9.14661,-75.79494,0,2013,4,2,14,UCA1,Ucayali,Center,Center,F,A,02/04/2013,2013.333333
5812,-9.14661,-75.79494,0,2013,4,2,14,UCA1,Ucayali,Center,Center,M,A,02/04/2013,2013.333333
5814,-9.14661,-75.79494,0,2013,4,2,14,UCA1,Ucayali,Center,Center,M,A,02/04/2013,2013.333333
5815,-9.14661,-75.79494,0,2013,4,2,14,UCA1,Ucayali,Center,Center,M,A,02/04/2013,2013.333333
5816,-9.14661,-75.79494,1,2013,4,2,14,UCA1,Ucayali,Center,Center,M,A,02/04/2013,2013.333333
5818,-9.14661,-75.79494,1,2013,4,2,14,UCA1,Ucayali,Center,Center,M,A,02/04/2013,2013.333333
5819,-9.14661,-75.79494,1,2013,4,2,14,UCA1,Ucayali,Center,Center,M,A,02/04/2013,2013.333333
5821,-9.14661,-75.79494,0,2013,4,2,14,UCA1,Ucayali,Center,Center,M,A,02/04/2013,2013.333333
5822,-8.37289,-75.12467,0,2013,4,3,14,UCA3,Ucayali,Center,Center,F,A,03/04/2013,2013.333333
5823,-8.37289,-75.12467,0,2013,4,3,14,UCA3,Ucayali,Center,Center,M,A,03/04/2013,2013.333333
5824,-8.37289,-75.12467,0,2013,4,3,14,UCA3,Ucayali,Center,Center,M,A,03/04/2013,2013.333333
5825,-8.37289,-75.12467,0,2013,4,3,14,UCA3,Ucayali,Center,Center,F,A,03/04/2013,2013.333333
5826,-8.37289,-75.12467,0,2013,4,3,14,UCA3,Ucayali,Center,Center,M,A,03/04/2013,2013.333333
5827,-8.37289,-75.12467,0,2013,4,3,14,UCA3,Ucayali,Center,Center,M,A,03/04/2013,2013.333333
5828,-8.37289,-75.12467,1,2013,4,3,14,UCA3,Ucayali,Center,Center,M,A,03/04/2013,2013.333333
5829,-8.37289,-75.12467,0,2013,4,3,14,UCA3,Ucayali,Center,Center,F,A,03/04/2013,2013.333333
5830,-8.37289,-75.12467,0,2013,4,3,14,UCA3,Ucayali,Center,Center,M,A,03/04/2013,2013.333333
5831,-8.37289,-75.12467,0,2013,4,3,14,UCA3,Ucayali,Center,Center,F,A,03/04/2013,2013.333333
5832,-8.37289,-75.12467,0,2013,4,3,14,UCA3,Ucayali,Center,Center,M,A,03/04/2013,2013.333333
5833,-8.37289,-75.12467,0,2013,4,3,14,UCA3,Ucayali,Center,Center,M,A,03/04/2013,2013.333333
AAF 75,-8.37289,-75.12467,0,2013,4,3,14,UCA3,Ucayali,Center,Center,F,A,03/04/2013,2013.333333
AAF 76,-9.14661,-75.79494,1,2013,4,2,14,UCA1,Ucayali,Center,Center,F,A,02/04/2013,2013.333333
AAF 77,-9.14661,-75.79494,1,2013,4,2,14,UCA1,Ucayali,Center,Center,F,A,02/04/2013,2013.333333
5660,-8.37289,-75.12467,1,2013,10,25,43,UCA3,Ucayali,Center,Center,F,A,25/10/2013,2013.833333
5963,-9.14661,-75.79494,0,2013,10,23,43,UCA1,Ucayali,Center,Center,M,A,23/10/2013,2013.833333
5964,-9.14661,-75.79494,0,2013,10,23,43,UCA1,Ucayali,Center,Center,M,A,23/10/2013,2013.833333
5965,-9.14661,-75.79494,0,2013,10,23,43,UCA1,Ucayali,Center,Center,M,A,23/10/2013,2013.833333
5966,-9.14661,-75.79494,0,2013,10,23,43,UCA1,Ucayali,Center,Center,F,A,23/10/2013,2013.833333
5967,-9.14661,-75.79494,0,2013,10,23,43,UCA1,Ucayali,Center,Center,M,A,23/10/2013,2013.833333
5968,-9.14661,-75.79494,0,2013,10,23,43,UCA1,Ucayali,Center,Center,F,A,23/10/2013,2013.833333
5969,-9.14661,-75.79494,0,2013,10,23,43,UCA1,Ucayali,Center,Center,F,A,23/10/2013,2013.833333
5970,-9.14661,-75.79494,0,2013,10,23,43,UCA1,Ucayali,Center,Center,M,A,23/10/2013,2013.833333
5971,-9.14661,-75.79494,0,2013,10,23,43,UCA1,Ucayali,Center,Center,F,A,23/10/2013,2013.833333
5972,-9.14661,-75.79494,0,2013,10,23,43,UCA1,Ucayali,Center,Center,M,A,23/10/2013,2013.833333
5973,-9.14661,-75.79494,0,2013,10,23,43,UCA1,Ucayali,Center,Center,M,A,23/10/2013,2013.833333
5974,-9.14661,-75.79494,0,2013,10,23,43,UCA1,Ucayali,Center,Center,F,A,23/10/2013,2013.833333
5975,-9.14661,-75.79494,0,2013,10,23,43,UCA1,Ucayali,Center,Center,F,A,23/10/2013,2013.833333
5976,-9.14661,-75.79494,0,2013,10,23,43,UCA1,Ucayali,Center,Center,F,A,23/10/2013,2013.833333
5977,-9.14661,-75.79494,0,2013,10,23,43,UCA1,Ucayali,Center,Center,F,A,23/10/2013,2013.833333
5978,-9.14661,-75.79494,0,2013,10,23,43,UCA1,Ucayali,Center,Center,F,A,23/10/2013,2013.833333
5979,-9.14661,-75.79494,0,2013,10,23,43,UCA1,Ucayali,Center,Center,M,A,23/10/2013,2013.833333
5980,-9.14661,-75.79494,0,2013,10,23,43,UCA1,Ucayali,Center,Center,M,A,23/10/2013,2013.833333
5981,-9.14661,-75.79494,0,2013,10,23,43,UCA1,Ucayali,Center,Center,F,A,23/10/2013,2013.833333
5982,-9.14661,-75.79494,0,2013,10,23,43,UCA1,Ucayali,Center,Center,F,A,23/10/2013,2013.833333
5983,-9.14661,-75.79494,0,2013,10,23,43,UCA1,Ucayali,Center,Center,F,A,23/10/2013,2013.833333
5984,-9.14661,-75.79494,0,2013,10,23,43,UCA1,Ucayali,Center,Center,M,A,23/10/2013,2013.833333
5985,-9.14661,-75.79494,0,2013,10,23,43,UCA1,Ucayali,Center,Center,M,A,23/10/2013,2013.833333
5987,-9.14661,-75.79494,0,2013,10,23,43,UCA1,Ucayali,Center,Center,M,A,23/10/2013,2013.833333
5989,-9.14661,-75.79494,0,2013,10,23,43,UCA1,Ucayali,Center,Center,F,A,23/10/2013,2013.833333
5990,-9.14661,-75.79494,1,2013,10,23,43,UCA1,Ucayali,Center,Center,F,A,23/10/2013,2013.833333
5991,-9.14661,-75.79494,0,2013,10,23,43,UCA1,Ucayali,Center,Center,F,A,23/10/2013,2013.833333
5992,-9.14661,-75.79494,0,2013,10,23,43,UCA1,Ucayali,Center,Center,M,A,23/10/2013,2013.833333
5993,-9.14661,-75.79494,0,2013,10,23,43,UCA1,Ucayali,Center,Center,M,A,23/10/2013,2013.833333
5994,-9.14661,-75.79494,0,2013,10,23,43,UCA1,Ucayali,Center,Center,M,A,23/10/2013,2013.833333
5995,-9.14661,-75.79494,0,2013,10,23,43,UCA1,Ucayali,Center,Center,F,A,23/10/2013,2013.833333
5996,-9.14661,-75.79494,0,2013,10,23,43,UCA1,Ucayali,Center,Center,F,A,23/10/2013,2013.833333
5997,-9.14661,-75.79494,0,2013,10,23,43,UCA1,Ucayali,Center,Center,F,A,23/10/2013,2013.833333
5998,-9.14661,-75.79494,0,2013,10,23,43,UCA1,Ucayali,Center,Center,M,A,23/10/2013,2013.833333
5999,-9.14661,-75.79494,0,2013,10,23,43,UCA1,Ucayali,Center,Center,F,A,23/10/2013,2013.833333
6000,-8.37289,-75.12467,0,2013,10,25,43,UCA3,Ucayali,Center,Center,F,A,25/10/2013,2013.833333
6658,-8.37289,-75.12467,0,2013,10,25,43,UCA3,Ucayali,Center,Center,F,A,25/10/2013,2013.833333
6659,-8.37289,-75.12467,0,2013,10,25,43,UCA3,Ucayali,Center,Center,F,A,25/10/2013,2013.833333
6661,-8.37289,-75.12467,0,2013,10,25,43,UCA3,Ucayali,Center,Center,M,A,25/10/2013,2013.833333
6662,-8.37289,-75.12467,0,2013,10,25,43,UCA3,Ucayali,Center,Center,M,A,25/10/2013,2013.833333
6663,-8.37289,-75.12467,0,2013,10,25,43,UCA3,Ucayali,Center,Center,F,A,25/10/2013,2013.833333
6664,-8.37289,-75.12467,0,2013,10,25,43,UCA3,Ucayali,Center,Center,M,A,25/10/2013,2013.833333
CT 1335,-8.37289,-75.12467,0,2013,10,25,43,UCA3,Ucayali,Center,Center,M,A,25/10/2013,2013.833333
CT 1336,-8.37289,-75.12467,0,2013,10,25,43,UCA3,Ucayali,Center,Center,M,A,25/10/2013,2013.833333
7695,-10.22288,-76.25751,1,2015,11,13,46,HUA2,Huanuco,Center,Center,F,A,13/11/2015,2015.916667
7696,-10.22288,-76.25751,0,2015,11,14,46,HUA2,Huanuco,Center,Center,F,A,14/11/2015,2015.916667
7697,-10.22288,-76.25751,0,2015,11,14,46,HUA2,Huanuco,Center,Center,M,A,14/11/2015,2015.916667
7698,-10.22288,-76.25751,0,2015,11,14,46,HUA2,Huanuco,Center,Center,F,A,14/11/2015,2015.916667
7699,-10.22288,-76.25751,1,2015,11,14,46,HUA2,Huanuco,Center,Center,M,A,14/11/2015,2015.916667
7700,-10.22288,-76.25751,1,2015,11,14,46,HUA2,Huanuco,Center,Center,M,A,14/11/2015,2015.916667
7701,-10.22288,-76.25751,1,2015,11,14,46,HUA2,Huanuco,Center,Center,F,A,14/11/2015,2015.916667
7702,-10.22288,-76.25751,0,2015,11,14,46,HUA2,Huanuco,Center,Center,M,A,14/11/2015,2015.916667
7703,-10.22288,-76.25751,0,2015,11,14,46,HUA2,Huanuco,Center,Center,F,A,14/11/2015,2015.916667
7704,-10.22288,-76.25751,1,2015,11,14,46,HUA2,Huanuco,Center,Center,M,A,14/11/2015,2015.916667
7705,-10.22288,-76.25751,1,2015,11,14,46,HUA2,Huanuco,Center,Center,F,A,14/11/2015,2015.916667
7706,-10.22288,-76.25751,1,2015,11,14,46,HUA2,Huanuco,Center,Center,F,A,14/11/2015,2015.916667
7707,-10.22288,-76.25751,0,2015,11,14,46,HUA2,Huanuco,Center,Center,M,A,14/11/2015,2015.916667
7708,-10.22288,-76.25751,1,2015,11,14,46,HUA2,Huanuco,Center,Center,M,A,14/11/2015,2015.916667
7709,-10.22288,-76.25751,1,2015,11,14,46,HUA2,Huanuco,Center,Center,M,A,14/11/2015,2015.916667
7710,-10.22288,-76.25751,1,2015,11,14,46,HUA2,Huanuco,Center,Center,F,A,14/11/2015,2015.916667
7737,-9.96874,-76.06578,0,2015,11,15,46,HUA3,Huanuco,Center,Center,M,A,15/11/2015,2015.916667
7738,-9.96874,-76.06578,0,2015,11,15,46,HUA3,Huanuco,Center,Center,M,A,15/11/2015,2015.916667
7739,-9.96874,-76.06578,0,2015,11,15,46,HUA3,Huanuco,Center,Center,M,A,15/11/2015,2015.916667
7740,-9.96874,-76.06578,0,2015,11,15,46,HUA3,Huanuco,Center,Center,M,A,15/11/2015,2015.916667
7741,-9.96874,-76.06578,1,2015,11,15,46,HUA3,Huanuco,Center,Center,M,A,15/11/2015,2015.916667
7742,-9.96874,-76.06578,1,2015,11,15,46,HUA3,Huanuco,Center,Center,M,A,15/11/2015,2015.916667
7743,-9.96874,-76.06578,0,2015,11,15,46,HUA3,Huanuco,Center,Center,F,SA,15/11/2015,2015.916667
7744,-9.96874,-76.06578,1,2015,11,15,46,HUA3,Huanuco,Center,Center,M,A,15/11/2015,2015.916667
7745,-9.96874,-76.06578,0,2015,11,15,46,HUA3,Huanuco,Center,Center,M,A,15/11/2015,2015.916667
7746,-9.96874,-76.06578,1,2015,11,15,46,HUA3,Huanuco,Center,Center,F,A,15/11/2015,2015.916667
2667,-11.58835,-77.2784,0,2007,8,3,31,LMA10,Lima,Lima,Lima,M,J,03/08/2007,2007.666667
2668,-11.58835,-77.2784,1,2007,8,3,31,LMA10,Lima,Lima,Lima,M,J,03/08/2007,2007.666667
3005,-12.66558,-76.66798,0,2009,4,20,16,LMA4,Lima,Lima,Lima,M,SA,20/04/2009,2009.333333
3007,-12.66558,-76.66798,1,2009,4,20,16,LMA4,Lima,Lima,Lima,M,A,20/04/2009,2009.333333
3013,-12.66558,-76.66798,1,2009,4,20,16,LMA4,Lima,Lima,Lima,M,A,20/04/2009,2009.333333
3015,-12.66558,-76.66798,1,2009,4,20,16,LMA4,Lima,Lima,Lima,M,A,20/04/2009,2009.333333
3017,-12.66558,-76.66798,1,2009,4,20,16,LMA4,Lima,Lima,Lima,M,A,20/04/2009,2009.333333
3019,-12.66558,-76.66798,0,2009,4,20,16,LMA4,Lima,Lima,Lima,M,SA,20/04/2009,2009.333333
3029,-12.66558,-76.66798,1,2009,4,21,16,LMA4,Lima,Lima,Lima,F,SA,21/04/2009,2009.333333
3032,-11.58835,-77.2784,1,2009,4,22,17,LMA10,Lima,Lima,Lima,M,A,22/04/2009,2009.333333
3034,-11.58835,-77.2784,1,2009,4,22,17,LMA10,Lima,Lima,Lima,M,A,22/04/2009,2009.333333
3036,-11.58835,-77.2784,0,2009,4,22,17,LMA10,Lima,Lima,Lima,M,A,22/04/2009,2009.333333
3038,-11.58835,-77.2784,0,2009,4,22,17,LMA10,Lima,Lima,Lima,M,A,22/04/2009,2009.333333
3040,-11.58835,-77.2784,1,2009,4,22,17,LMA10,Lima,Lima,Lima,F,A,22/04/2009,2009.333333
3042,-11.58835,-77.2784,0,2009,4,22,17,LMA10,Lima,Lima,Lima,F,A,22/04/2009,2009.333333
3044,-11.58835,-77.2784,1,2009,4,22,17,LMA10,Lima,Lima,Lima,M,A,22/04/2009,2009.333333
3046,-11.58835,-77.2784,0,2009,4,22,17,LMA10,Lima,Lima,Lima,M,A,22/04/2009,2009.333333
3154,-11.58835,-77.2784,0,2009,4,23,17,LMA10,Lima,Lima,Lima,M,SA,23/04/2009,2009.333333
3156,-11.58835,-77.2784,0,2009,4,24,17,LMA10,Lima,Lima,Lima,F,A,24/04/2009,2009.333333
3158,-11.58835,-77.2784,0,2009,4,24,17,LMA10,Lima,Lima,Lima,F,A,24/04/2009,2009.333333
3161,-11.58835,-77.2784,0,2009,4,24,17,LMA10,Lima,Lima,Lima,F,A,24/04/2009,2009.333333
3166,-11.58835,-77.2784,1,2009,4,24,17,LMA10,Lima,Lima,Lima,F,A,24/04/2009,2009.333333
3170,-11.58835,-77.2784,1,2009,4,24,17,LMA10,Lima,Lima,Lima,F,A,24/04/2009,2009.333333
3190,-11.58835,-77.2784,0,2009,4,24,17,LMA10,Lima,Lima,Lima,F,A,24/04/2009,2009.333333
3193,-11.58835,-77.2784,1,2009,4,24,17,LMA10,Lima,Lima,Lima,F,A,24/04/2009,2009.333333
3196,-11.58835,-77.2784,0,2009,4,23,17,LMA10,Lima,Lima,Lima,F,A,23/04/2009,2009.333333
3451,-11.58835,-77.2784,0,2009,4,22,17,LMA10,Lima,Lima,Lima,F,A,22/04/2009,2009.333333
3456,-11.58835,-77.2784,1,2009,4,22,17,LMA10,Lima,Lima,Lima,F,A,22/04/2009,2009.333333
3458,-11.58835,-77.2784,1,2009,4,22,17,LMA10,Lima,Lima,Lima,M,A,22/04/2009,2009.333333
3460,-11.58835,-77.2784,1,2009,4,22,17,LMA10,Lima,Lima,Lima,F,A,22/04/2009,2009.333333
3462,-11.58835,-77.2784,0,2009,4,22,17,LMA10,Lima,Lima,Lima,M,A,22/04/2009,2009.333333
3466,-11.58835,-77.2784,0,2009,4,22,17,LMA10,Lima,Lima,Lima,F,A,22/04/2009,2009.333333
3468,-11.58835,-77.2784,0,2009,4,22,17,LMA10,Lima,Lima,Lima,F,A,22/04/2009,2009.333333
3470,-11.58835,-77.2784,1,2009,4,22,17,LMA10,Lima,Lima,Lima,M,A,22/04/2009,2009.333333
3472,-11.58835,-77.2784,0,2009,4,22,17,LMA10,Lima,Lima,Lima,F,A,22/04/2009,2009.333333
3474,-11.58835,-77.2784,0,2009,4,22,17,LMA10,Lima,Lima,Lima,F,A,22/04/2009,2009.333333
3478,-11.58835,-77.2784,1,2009,4,22,17,LMA10,Lima,Lima,Lima,F,A,22/04/2009,2009.333333
3484,-11.58835,-77.2784,0,2009,4,23,17,LMA10,Lima,Lima,Lima,F,A,23/04/2009,2009.333333
3486,-11.58835,-77.2784,0,2009,4,23,17,LMA10,Lima,Lima,Lima,M,SA,23/04/2009,2009.333333
3491,-11.58835,-77.2784,0,2009,4,23,17,LMA10,Lima,Lima,Lima,M,A,23/04/2009,2009.333333
3495,-11.58835,-77.2784,1,2009,4,23,17,LMA10,Lima,Lima,Lima,M,SA,23/04/2009,2009.333333
3497,-11.58835,-77.2784,0,2009,4,22,17,LMA10,Lima,Lima,Lima,M,SA,22/04/2009,2009.333333
3294,-11.06,-77.46,1,2009,5,4,18,LMA6,Lima,Lima,Lima,F,A,04/05/2009,2009.416667
3401,-11.06,-77.46,1,2009,5,4,18,LMA6,Lima,Lima,Lima,F,A,04/05/2009,2009.416667
3403,-11.06,-77.46,1,2009,5,4,18,LMA6,Lima,Lima,Lima,M,A,04/05/2009,2009.416667
3409,-11.06,-77.46,1,2009,5,4,18,LMA6,Lima,Lima,Lima,F,A,04/05/2009,2009.416667
3411,-11.06,-77.46,1,2009,5,4,18,LMA6,Lima,Lima,Lima,M,A,04/05/2009,2009.416667
3413,-11.06,-77.46,1,2009,5,4,18,LMA6,Lima,Lima,Lima,F,A,04/05/2009,2009.416667
3415,-11.06,-77.46,1,2009,5,4,18,LMA6,Lima,Lima,Lima,M,A,04/05/2009,2009.416667
3417,-11.06,-77.46,1,2009,5,4,18,LMA6,Lima,Lima,Lima,M,A,04/05/2009,2009.416667
3419,-11.06,-77.46,1,2009,5,4,18,LMA6,Lima,Lima,Lima,F,A,04/05/2009,2009.416667
3421,-11.06,-77.46,1,2009,5,4,18,LMA6,Lima,Lima,Lima,F,A,04/05/2009,2009.416667
3423,-11.06,-77.46,1,2009,5,4,18,LMA6,Lima,Lima,Lima,F,A,04/05/2009,2009.416667
3425,-11.06,-77.46,1,2009,5,4,18,LMA6,Lima,Lima,Lima,F,A,04/05/2009,2009.416667
3427,-11.06,-77.46,1,2009,5,4,18,LMA6,Lima,Lima,Lima,M,A,04/05/2009,2009.416667
3429,-11.06,-77.46,1,2009,5,4,18,LMA6,Lima,Lima,Lima,M,A,04/05/2009,2009.416667
3431,-11.06,-77.46,1,2009,5,4,18,LMA6,Lima,Lima,Lima,M,A,04/05/2009,2009.416667
3433,-11.06,-77.46,1,2009,5,4,18,LMA6,Lima,Lima,Lima,F,A,04/05/2009,2009.416667
3437,-11.06,-77.46,1,2009,5,4,18,LMA6,Lima,Lima,Lima,M,A,04/05/2009,2009.416667
3439,-11.06,-77.46,1,2009,5,4,18,LMA6,Lima,Lima,Lima,F,A,04/05/2009,2009.416667
3441,-11.06,-77.46,1,2009,5,4,18,LMA6,Lima,Lima,Lima,F,A,04/05/2009,2009.416667
3342,-10.64,-77.82,1,2009,5,7,19,LMA5,Lima,Lima,Lima,M,A,07/05/2009,2009.416667
3328,-10.64,-77.82,1,2009,5,8,19,LMA5,Lima,Lima,Lima,F,A,08/05/2009,2009.416667
3330,-10.64,-77.82,1,2009,5,8,19,LMA5,Lima,Lima,Lima,F,A,08/05/2009,2009.416667
3332,-10.64,-77.82,1,2009,5,8,19,LMA5,Lima,Lima,Lima,M,A,08/05/2009,2009.416667
3334,-10.64,-77.82,1,2009,5,8,19,LMA5,Lima,Lima,Lima,F,A,08/05/2009,2009.416667
3336,-10.64,-77.82,1,2009,5,8,19,LMA5,Lima,Lima,Lima,M,A,08/05/2009,2009.416667
3338,-10.64,-77.82,1,2009,5,8,19,LMA5,Lima,Lima,Lima,F,A,08/05/2009,2009.416667
3251,-11.06,-77.46,1,2009,5,5,19,LMA6,Lima,Lima,Lima,F,A,05/05/2009,2009.416667
3253,-11.06,-77.46,1,2009,5,5,19,LMA6,Lima,Lima,Lima,M,A,05/05/2009,2009.416667
3258,-11.06,-77.46,1,2009,5,5,19,LMA6,Lima,Lima,Lima,M,A,05/05/2009,2009.416667
3260,-11.06,-77.46,1,2009,5,5,19,LMA6,Lima,Lima,Lima,M,A,05/05/2009,2009.416667
3262,-11.06,-77.46,1,2009,5,5,19,LMA6,Lima,Lima,Lima,F,A,05/05/2009,2009.416667
3264,-11.06,-77.46,1,2009,5,5,19,LMA6,Lima,Lima,Lima,F,A,05/05/2009,2009.416667
3266,-11.06,-77.46,1,2009,5,5,19,LMA6,Lima,Lima,Lima,M,A,05/05/2009,2009.416667
3268,-11.06,-77.46,1,2009,5,5,19,LMA6,Lima,Lima,Lima,M,A,05/05/2009,2009.416667
3270,-11.06,-77.46,1,2009,5,5,19,LMA6,Lima,Lima,Lima,F,A,05/05/2009,2009.416667
3272,-11.06,-77.46,1,2009,5,5,19,LMA6,Lima,Lima,Lima,M,A,05/05/2009,2009.416667
3276,-11.06,-77.46,1,2009,5,5,19,LMA6,Lima,Lima,Lima,M,A,05/05/2009,2009.416667
3277,-11.06,-77.46,1,2009,5,5,19,LMA6,Lima,Lima,Lima,M,A,05/05/2009,2009.416667
3279,-11.06,-77.46,1,2009,5,5,19,LMA6,Lima,Lima,Lima,M,A,05/05/2009,2009.416667
3281,-11.06,-77.46,1,2009,5,5,19,LMA6,Lima,Lima,Lima,M,A,05/05/2009,2009.416667
3283,-11.06,-77.46,1,2009,5,5,19,LMA6,Lima,Lima,Lima,F,A,05/05/2009,2009.416667
3292,-11.06,-77.46,1,2009,5,5,19,LMA6,Lima,Lima,Lima,M,A,05/05/2009,2009.416667
2658,-11.06,-77.46,1,2009,5,6,19,LMA6,Lima,Lima,Lima,F,A,06/05/2009,2009.416667
2720,-11.06,-77.46,1,2009,5,6,19,LMA6,Lima,Lima,Lima,F,A,06/05/2009,2009.416667
3344,-11.06,-77.46,1,2009,5,6,19,LMA6,Lima,Lima,Lima,M,A,06/05/2009,2009.416667
3348,-11.06,-77.46,1,2009,5,6,19,LMA6,Lima,Lima,Lima,M,A,06/05/2009,2009.416667
3027,-12.66558,-76.66798,0,2009,6,3,23,LMA4,#,Lima,Lima,M,A,03/06/2009,2009.5
3951,-12.66558,-76.66798,0,2009,6,3,23,LMA4,Lima,Lima,Lima,F,A,03/06/2009,2009.5
3952,-12.66558,-76.66798,0,2009,6,3,23,LMA4,Lima,Lima,Lima,F,SA,03/06/2009,2009.5
3953,-12.66558,-76.66798,0,2009,6,3,23,LMA4,Lima,Lima,Lima,M,A,03/06/2009,2009.5
3954,-12.66558,-76.66798,0,2009,6,3,23,LMA4,Lima,Lima,Lima,F,A,03/06/2009,2009.5
3955,-12.66558,-76.66798,0,2009,6,4,23,LMA4,Lima,Lima,Lima,M,A,04/06/2009,2009.5
3956,-12.66558,-76.66798,0,2009,6,4,23,LMA4,Lima,Lima,Lima,M,A,04/06/2009,2009.5
2653,-11.06,-77.46,1,2010,5,17,20,LMA6,Lima,Lima,Lima,F,A,17/05/2010,2010.416667
2712,-11.06,-77.46,0,2010,5,17,20,LMA6,Lima,Lima,Lima,F,A,17/05/2010,2010.416667
2717,-10.64,-77.82,0,2010,5,21,21,LMA5,Lima,Lima,Lima,M,A,21/05/2010,2010.416667
3415,-11.06,-77.46,0,2010,5,17,20,LMA6,Lima,Lima,Lima,M,A,17/05/2010,2010.416667
3419,-11.06,-77.46,0,2010,5,17,20,LMA6,Lima,Lima,Lima,F,A,17/05/2010,2010.416667
3421,-11.06,-77.46,0,2010,5,17,20,LMA6,Lima,Lima,Lima,F,A,17/05/2010,2010.416667
3437,-11.06,-77.46,1,2010,5,17,20,LMA6,Lima,Lima,Lima,M,A,17/05/2010,2010.416667
3751,-11.06,-77.46,0,2010,5,17,20,LMA6,Lima,Lima,Lima,M,A,17/05/2010,2010.416667
3753,-11.06,-77.46,0,2010,5,17,20,LMA6,Lima,Lima,Lima,M,A,17/05/2010,2010.416667
3755,-11.06,-77.46,1,2010,5,17,20,LMA6,Lima,Lima,Lima,M,A,17/05/2010,2010.416667
3825,-11.06,-77.46,1,2010,5,17,20,LMA6,Lima,Lima,Lima,M,A,17/05/2010,2010.416667
3826,-11.06,-77.46,1,2010,5,17,20,LMA6,Lima,Lima,Lima,M,A,17/05/2010,2010.416667
3835,-11.06,-77.46,0,2010,5,17,20,LMA6,Lima,Lima,Lima,F,A,17/05/2010,2010.416667
3838,-11.06,-77.46,0,2010,5,17,20,LMA6,Lima,Lima,Lima,F,A,17/05/2010,2010.416667
3841,-11.06,-77.46,0,2010,5,17,20,LMA6,Lima,Lima,Lima,F,A,17/05/2010,2010.416667
3842,-11.06,-77.46,0,2010,5,17,20,LMA6,Lima,Lima,Lima,F,A,17/05/2010,2010.416667
3844,-11.06,-77.46,0,2010,5,17,20,LMA6,Lima,Lima,Lima,M,A,17/05/2010,2010.416667
3848,-11.06,-77.46,0,2010,5,17,20,LMA6,Lima,Lima,Lima,F,SA,17/05/2010,2010.416667
2945,-11.06,-77.46,0,2010,5,18,20,LMA6,Lima,Lima,Lima,M,J,18/05/2010,2010.416667
2946,-11.06,-77.46,0,2010,5,18,20,LMA6,Lima,Lima,Lima,F,J,18/05/2010,2010.416667
2949,-11.06,-77.46,0,2010,5,18,20,LMA6,Lima,Lima,Lima,M,A,18/05/2010,2010.416667
3290,-11.06,-77.46,1,2010,5,18,20,LMA6,Lima,Lima,Lima,F,A,18/05/2010,2010.416667
3431,-11.06,-77.46,0,2010,5,18,20,LMA6,Lima,Lima,Lima,M,A,18/05/2010,2010.416667
3802,-11.06,-77.46,0,2010,5,18,20,LMA6,Lima,Lima,Lima,M,A,18/05/2010,2010.416667
3803,-11.06,-77.46,0,2010,5,18,20,LMA6,Lima,Lima,Lima,M,J,18/05/2010,2010.416667
3036,-11.58835,-77.2784,0,2010,5,25,21,LMA10,Lima,Lima,Lima,M,A,25/05/2010,2010.416667
3042,-11.58835,-77.2784,0,2010,5,25,21,LMA10,Lima,Lima,Lima,F,A,25/05/2010,2010.416667
3158,-11.58835,-77.2784,1,2010,5,25,21,LMA10,Lima,Lima,Lima,F,A,25/05/2010,2010.416667
3805,-11.06,-77.46,0,2010,5,18,20,LMA6,Lima,Lima,Lima,M,A,18/05/2010,2010.416667
3806,-11.06,-77.46,0,2010,5,18,20,LMA6,Lima,Lima,Lima,M,A,18/05/2010,2010.416667
3808,-11.06,-77.46,0,2010,5,18,20,LMA6,Lima,Lima,Lima,M,A,18/05/2010,2010.416667
3809,-11.06,-77.46,1,2010,5,18,20,LMA6,Lima,Lima,Lima,F,A,18/05/2010,2010.416667
3812,-11.06,-77.46,1,2010,5,18,20,LMA6,Lima,Lima,Lima,M,A,18/05/2010,2010.416667
3815,-11.06,-77.46,0,2010,5,18,20,LMA6,Lima,Lima,Lima,F,A,18/05/2010,2010.416667
3817,-11.06,-77.46,0,2010,5,18,20,LMA6,Lima,Lima,Lima,F,A,18/05/2010,2010.416667
2891,-11.06,-77.46,0,2010,5,19,21,LMA6,Lima,Lima,Lima,F,J,19/05/2010,2010.416667
2895,-11.06,-77.46,0,2010,5,19,21,LMA6,Lima,Lima,Lima,F,J,19/05/2010,2010.416667
2896,-11.06,-77.46,1,2010,5,19,21,LMA6,Lima,Lima,Lima,M,A,19/05/2010,2010.416667
2901,-11.06,-77.46,1,2010,5,19,21,LMA6,Lima,Lima,Lima,F,A,19/05/2010,2010.416667
2902,-11.06,-77.46,1,2010,5,19,21,LMA6,Lima,Lima,Lima,M,A,19/05/2010,2010.416667
2903,-11.06,-77.46,0,2010,5,19,21,LMA6,Lima,Lima,Lima,F,J,19/05/2010,2010.416667
2904,-11.06,-77.46,0,2010,5,19,21,LMA6,Lima,Lima,Lima,F,A,19/05/2010,2010.416667
2905,-11.06,-77.46,1,2010,5,19,21,LMA6,Lima,Lima,Lima,F,A,19/05/2010,2010.416667
2907,-11.06,-77.46,1,2010,5,19,21,LMA6,Lima,Lima,Lima,F,A,19/05/2010,2010.416667
2908,-11.06,-77.46,0,2010,5,19,21,LMA6,Lima,Lima,Lima,F,A,19/05/2010,2010.416667
